Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,,,,,-0.11328125,0.037109375,-0.984375,-0.11934734748713897,0.24653816944919527,11.39666748046875,-0.03662109375,0,0,0.4173584282398224,0,0,0,0,0.0859375,,
0,,,,,-0.0625,0.015625,-0.974609375,-0.11911727498148349,0.24591456167399883,11.396800994873047,-0.033203125,0,0,0.37840940803289413,0,0,0,0,0.0859375,,
0.06456499999947846,,,,,-0.10546875,0.0390625,-0.978515625,-0.11877291462793148,0.24387302983086556,11.396728515625,-0.029296875,0,0,0.33388853073120117,0,0,0,0,0.0859375,,
0.033344999998807905,,,,,-0.087890625,0.01953125,-0.9765625,-0.11919715330894239,0.24423934519290924,11.394181251525879,-0.036399148404598236,0,0,0.41473849432318133,0,0,0,0,0.0859375,,
0.10041500000096858,,,,,-0.09375,0.017578125,-0.974609375,-0.11840398948623704,0.24385633878409863,11.395999908447266,-0.04083806648850441,0,0,0.4653906019641596,0,0,0,0,0.0859375,,
0.127089999999851,,,,,-0.09375,0.02734375,-0.970703125,-0.11902289898135698,0.24496656260453165,11.396363258361816,-0.036399148404598236,0,0,0.41481791751382247,0,0,0,0,0.083984375,,
0.1664950000010431,,,,,-0.099609375,0.0234375,-0.9609375,-0.11935065757523476,0.24462235160171986,11.396890640258789,-0.0325520820915699,0,0,0.37099251971034874,0,0,0,0,0.083984375,,
0.23786000000126659,,,,,-0.1015625,0.03125,-0.974609375,-0.11876578981298626,0.24344694975297898,11.395428657531738,-0.0432477667927742,0,0,0.4928268410846286,0,0,0,0,0.083984375,,
0.26490999999828635,,,,,-0.125,-0.00390625,-0.9453125,-0.11914985411728934,0.24359130475204438,11.396499633789062,-0.02278645895421505,0,0,0.2596858711270613,0,0,0,0,0.083984375,,
0.2907249999996275,,,,,0,0.0546875,-1.001953125,-0.11893548528539062,0.24485867470502853,11.390222549438477,0.1291232705116272,0,0,1.4707427874387804,0,0,0,0,0.08984375,,
