Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1000,,,,-0.0625,0.00390625,-0.96484375,-0.11892812953406665,0.10508694685995579,11.460000991821289,-0.045166015625,0,0,0.5176025838591158,0,0,0,0,0.056640625,,
0,1000,,,,-0.0625,0.0078125,-0.962890625,-0.11884482137372297,0.10402640327811241,11.461334228515625,-0.0401475690305233,0,0,0.46014470712123057,0,0,0,0,0.05859375,,
0.025390000001527368,1000,,,,-0.0625,0.005859375,-0.96484375,-0.11891273377548157,0.10390649549663067,11.459500312805176,-0.045166015625,0,0,0.517579970182851,0,0,0,0,0.05859375,,
0.047750000000931325,1000,,,,-0.0625,0.00390625,-0.962890625,-0.11922595193069567,0.10316027328372002,11.460000991821289,-0.048828125,0,0,0.5595703609287739,0,0,0,0,0.05859375,,
0.07362000000011176,1000,,,,-0.0625,0.005859375,-0.96484375,-0.11894814402022723,0.10375049896538258,11.457715034484863,-0.0446428582072258,0,0,0.511505147663307,0,0,0,0,0.05859375,,
0.10218500000145286,1000,,,,-0.0625,0.00390625,-0.96484375,-0.11920856327669375,0.10539311915636063,11.460888862609863,-0.0477430559694767,0,0,0.5471778584275349,0,0,0,0,0.05859375,,
0.12963000000081956,1000,,,,-0.0625,0.005859375,-0.962890625,-0.11923313661803538,0.10344432666897774,11.461333274841309,-0.0423177070915699,0,0,0.4850173444035981,0,0,0,0,0.05859375,,
0.16114000000059606,1000,,,,-0.0625,0.005859375,-0.962890625,-0.11886021713230804,0.10354677215218544,11.461335182189941,-0.0509982630610466,0,0,0.5845081866521511,0,0,0,0,0.05859375,,
0.19188000000081956,1000,,,,-0.0625,0.005859375,-0.962890625,-0.11913192661173695,0.1045068129315041,11.46181869506836,-0.05060369148850441,0,0,0.5800103371424115,0,0,0,0,0.05859375,,
0.21808500000089406,1000,,,,-0.0625,0.0078125,-0.96484375,-0.11942262419342076,0.10496703907847404,11.460400581359863,-0.0419921875,0,0,0.4812472900375724,0,0,0,0,0.05859375,,
