Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,,,,,-0.11328125,0.041015625,-0.96875,-0.11838619883187207,0.27468428015708923,11.392444610595703,-0.0336371511220932,0,0,0.3832093810166839,0,0,0,0,0.12109375,,
0,,,,,-0.09375,0.03515625,-0.982421875,-0.11862478177074544,0.27379486709833145,11.39466667175293,-0.0358072929084301,0,0,0.4080121671093835,0,0,0,0,0.119140625,,
0.038255000000819564,,,,,-0.10546875,0.029296875,-0.9765625,-0.11888433715409132,0.27351081371307373,11.394181251525879,-0.02752130664885044,0,0,0.3135827562358262,0,0,0,0,0.119140625,,
0.07114000000059605,,,,,-0.09375,0.041015625,-0.986328125,-0.11892117578310572,0.2726842649281025,11.393845558166504,-0.028545673936605453,0,0,0.3252450001874614,0,0,0,0,0.1171875,,
0.10291000000014901,,,,,-0.09375,0.017578125,-0.951171875,-0.11860072162135664,0.2733711153268814,11.392333984375,-0.029296875,0,0,0.33375978469848633,0,0,0,0,0.115234375,,
0.13536500000022353,,,,,-0.087890625,0.021484375,-0.970703125,-0.11895755253936255,0.2723769284784794,11.392400741577148,-0.0380859375,0,0,0.4338902626186609,0,0,0,0,0.115234375,,
0.16382500000111758,,,,,-0.10546875,0.03125,-0.984375,-0.11831116161516828,0.27410764596424997,11.391636848449707,-0.031960226595401764,0,0,0.36407929496898106,0,0,0,0,0.115234375,,
0.1953800000026822,,,,,-0.0625,0.029296875,-0.98828125,-0.11917069826377369,0.2737517934292555,11.393776893615723,-0.0347222238779068,0,0,0.3956172721150466,0,0,0,0,0.115234375,,
0.22535500000230968,,,,,-0.10546875,0.02734375,-0.96484375,-0.11883461740706076,0.27399975806474686,11.393455505371094,-0.031960226595401764,0,0,0.3641374196562879,0,0,0,0,0.119140625,,
0.2643600000012666,,,,,-0.09375,0.037109375,-0.982421875,-0.11874423575096717,0.2751382999122143,11.392800331115723,-0.0341796875,0,0,0.3894023550674319,0,0,0,0,0.12109375,,
0.2920100000016391,,,,,-0.09375,0.0390625,-0.984375,-0.11836053068103107,0.27502188459038734,11.393845558166504,-0.03305288404226303,0,0,0.37659945602953115,0,0,0,0,0.119140625,,
0.3278500000014901,,,,,-0.072265625,0.025390625,-0.982421875,-0.11851985967598816,0.27374480850994587,11.393600463867188,-0.0341796875,0,0,0.3894297033548355,0,0,0,0,0.12109375,,
0.36403000000119207,,,,,-0.087890625,0.015625,-0.96875,-0.11897670315240255,0.27178553864359856,11.391999244689941,-0.03284801170229912,0,0,0.3742045245021579,0,0,0,0,0.123046875,,
0.392,,,,,-0.115234375,0.04296875,-0.9765625,-0.11854922280888958,0.27294582105241716,11.39138412475586,-0.03530649095773697,0,0,0.4021898005968012,0,0,0,0,0.123046875,,
0.4340150000024587,,,,,-0.09375,0.048828125,-0.978515625,-0.11879002102635934,0.2741813659667969,11.394667625427246,-0.0303819440305233,0,0,0.3461921540421464,0,0,0,0,0.123046875,,
0.5011900000013411,,,,,-0.095703125,0.02734375,-0.990234375,-0.11861154997156147,0.27400266844779253,11.393427848815918,-0.0272042416036129,0,0,0.3099495638925198,0,0,0,0,0.12109375,,
0.5313700000010431,,,,,-0.087890625,0.021484375,-0.962890625,-0.11855260987577829,0.2746894024312496,11.39304256439209,-0.03609035164117813,0,0,0.41117891241182036,0,0,0,0,0.1171875,,
0.5580300000011921,,,,,-0.103515625,0.037109375,-0.98828125,-0.11854197824915538,0.2731646818574518,11.392400741577148,-0.0263671875,0,0,0.3003855664283037,0,0,0,0,0.1171875,,
0.6103550000023097,,,,,-0.0859375,0.01953125,-0.96875,-0.11853570875413155,0.2716400194913149,11.393600463867188,-0.037109375,0,0,0.4228093922138214,0,0,0,0,0.1171875,,
0.641265000000596,,,,,-0.08984375,0.021484375,-0.974609375,-0.11871395742574985,0.27424306608736515,11.393646240234375,-0.03216911852359772,0,0,0.3665235563180431,0,0,0,0,0.1171875,,
0.6685400000009686,,,,,-0.09375,0.0234375,-0.96875,-0.11842246439653913,0.27489615604281425,11.39309024810791,-0.038174714893102646,0,0,0.43492797197290756,0,0,0,0,0.11328125,,
0.6978600000012666,,,,,-0.09375,0.03515625,-0.982421875,-0.11859404157277055,0.27427994064055383,11.393333435058594,-0.0379774309694767,0,0,0.4326895340421686,0,0,0,0,0.111328125,,
0.7385250000022352,,,,,-0.09375,0.029296875,-0.978515625,-0.11875621022986667,0.2748530823737383,11.392800331115723,-0.04296875,0,0,0.4895343892276287,0,0,0,0,0.111328125,,
0.7704250000007451,,,,,-0.1015625,0.02734375,-0.978515625,-0.11895757819896022,0.2731188724283129,11.393539428710938,-0.03155048191547394,0,0,0.3594716596987837,0,0,0,0,0.111328125,,
0.8010950000025332,,,,,-0.125,0.046875,-0.97265625,-0.11860567392370151,0.2711064589675516,11.393092155456543,-0.04438920319080353,0,0,0.5057302826601102,0,0,0,0,0.11328125,,
0.830940000001341,,,,,-0.134765625,0.064453125,-0.919921875,-0.11882913480636463,0.273797195404768,11.390399932861328,0.1015625,0,0,1.1568374931812286,0,0,0,0,0.12109375,,
0.858589999999851,,,,,-0.041015625,0.001953125,-0.97265625,-0.11868373897292704,0.27321046218276024,11.388799667358398,0.13671875,0,0,1.557062454521656,0,0,0,0,0.130859375,,
0.8900350000020116,,,,,-0.0625,0.025390625,-0.982421875,-0.11909491691873828,0.2743094228208065,11.387201309204102,0.1259765625,0,0,1.4345204774290323,0,0,0,0,0.138671875,,
0.9200400000009685,,,,,-0.041015625,0.029296875,-0.97265625,-0.11863646544087166,0.27384026907384396,11.384801864624023,0.1240234375,0,0,1.411982262507081,0,0,0,0,0.146484375,,
0.9476650000009685,,,,,-0.16796875,0.0546875,-0.939453125,-0.11823617571765975,0.27476344257593155,11.3876371383667,0.028409091755747795,0,0,0.3235124283450208,0,0,0,0,0.15234375,,
0.9839300000015646,,,,,-0.0859375,0.046875,-1.015625,-0.11817647438714653,0.27403002604842186,11.389999389648438,-0.032958984375,0,0,0.3754028119146824,0,0,0,0,0.154296875,,
1.0099750000014902,,,,,-0.115234375,0.046875,-0.986328125,-0.11870460022580981,0.27445066371001303,11.390153884887695,-0.039813701063394547,0,0,0.45348418183898076,0,0,0,0,0.154296875,,
1.0439500000011175,,,,,-0.09375,0.015625,-0.955078125,-0.1185401564177228,0.27384026907384396,11.38949966430664,-0.042724609375,0,0,0.48661192413419485,0,0,0,0,0.154296875,,
1.0741350000016392,,,,,-0.0703125,0.029296875,-1,-0.11866401529553972,0.27221860364079475,11.39163589477539,-0.029296875,0,0,0.33373933285474777,0,0,0,0,0.15234375,,
