Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1622,,,,-0.0625,-0.080078125,-0.927734375,0.12317127611015957,4.552898234746588,9.24280071258545,8.209914264939725,4996,0,75.88260141825033,64.43493916201142,84.913982859995,0.07065884276384664,0.05999923763356355,1.91796875,,
0.03231500000040978,1622,,,,-0.134765625,0.056640625,-0.94921875,0.12448565131417104,4.523116811252043,9.245000839233398,8.420363483689725,4994,0,77.84626747336176,65.10250450869587,83.62957739877935,0.06947684801662095,0.05810319438629232,1.91015625,,
0,1622,,,,-0.1953125,0.02734375,-0.98828125,0.12463916534528012,4.52614098473142,9.236001014709473,8.382803020738065,4991,0,77.4235772056464,65.14061807600798,84.13537636343851,0.06948262264644443,0.05845946607077378,1.9140625,,
0.07217999999970198,1622,,,,-0.09375,-0.0625,-0.912109375,0.12593159867541243,4.594263618320188,9.240728378295898,8.293410358689725,4993,0,76.63715245439731,65.84564748924852,85.91870310999585,0.06977323169417314,0.059948255789566154,1.91796875,,
0.10429999999981374,1622,,,,-0.28125,0.2109375,-1.287109375,0.12414386366922149,4.560312708165507,9.238153457641602,8.49322992350906,4994,0,78.46176138441034,64.9179593546885,82.73834057412218,0.07024732067207458,0.058121467421856796,1.92578125,,
0.13689000000059603,1622,,,,0.01953125,-0.181640625,-0.712890625,0.12598700688820777,4.57779906369597,9.242181777954102,8.232597408555447,4994,0,76.08716175458332,65.88645331864507,86.59339078931568,0.06948012577876168,0.06016519683651116,1.923828125,,
0.17139000000059604,1622,,,,-0.103515625,0.01171875,-1.119140625,0.12257162709875907,4.608388931169153,9.240799903869629,8.331496296189725,4993,0,76.98969017292018,64.08815372356145,83.24251413353963,0.07190703216458738,0.05985722141261553,1.923828125,,
0.20235500000044704,1622,,,,0.10546875,0.224609375,-0.6640625,0.12597365528104115,4.535146152382349,9.221000671386719,8.73204999949783,4994,0,80.51823890795188,65.88136139619331,81.821662134847,0.06883807584225778,0.05632445783578189,1.91796875,,
0.23883999999985098,1622,,,,0.072265625,-0.076171875,-0.970703125,0.1268075097616543,4.574894647998674,9.234400749206543,8.517531452439725,4998,0,78.65429882579969,66.37258658861195,84.38519900305924,0.06892747266811541,0.05816458497876846,1.9140625,,
0.27017500000074507,1622,,,,-0.22265625,-0.205078125,-1.16796875,0.12710217720829836,4.5586247129286015,9.244000434875488,8.23156171824783,4999,0,76.09256010318737,66.53428353612406,87.43861876364582,0.0685154249906899,0.059908941251901056,1.916015625,,
0.30621000000089404,1622,,,,-0.017578125,0.1484375,-0.763671875,0.12232703509030285,4.619987856584878,9.238801002502441,8.433547077439725,4999,0,77.91586319370167,64.04304028318874,82.19512389149232,0.07213879659922424,0.05929457323856401,1.916015625,,
0.3459300000006333,1622,,,,-0.150390625,-0.037109375,-1.0390625,0.12478335236362124,4.533035215327019,9.235076904296875,8.505624828599393,4998,0,78.55009941121232,65.31251333000834,83.1475883793542,0.069405309705702,0.05770884122751307,1.90625,,
0.3795550000006333,1622,,,,0.015625,0.1484375,-0.79296875,0.12406396230046605,4.54894957891022,9.2420015335083,8.225050983689725,4999,0,76.01593380444439,64.95263979953424,85.44608550968913,0.07003486837409245,0.05984205351752527,1.900390625,,
0.4264300000006333,1622,,,,-0.462890625,0.22265625,-1.013671875,0.12399495842550018,4.610159270846461,9.242908477783203,8.313829479478299,4998,0,76.84396497871388,64.89519446074485,84.45060647081537,0.07104007175192532,0.05999377143180333,1.8984375,,
0.4567750000003725,1622,,,,0.2109375,-0.197265625,-1.017578125,0.12256005759652609,4.546222957728537,9.241250991821289,8.187514362595975,4994,0,75.6628752238911,64.09020799648847,84.70495973995385,0.07093475118660289,0.060085252434248414,1.90234375,,
0.49186000000033525,1622,,,,-0.54296875,0.2265625,-1.146484375,0.12366948329923737,4.516203860827338,9.232000350952148,8.337843952439725,4992,0,76.97497829510779,64.65451119469849,83.99419217349447,0.06985133407361768,0.05867106377754406,1.90234375,,
0.522535000000149,1622,,,,0.16796875,-0.017578125,-0.853515625,0.1259820637340965,4.60190265951095,9.235635757446289,8.539770183824002,4993,0,78.87020687009863,65.86741372348177,83.5136819559345,0.06986615079241176,0.058347794967628375,1.89453125,,
0.5645950000006705,1622,,,,-0.111328125,0.1796875,-1.48046875,0.12464425274848598,4.524220930282156,9.234400749206543,8.261183796189725,4995,0,76.28708183686734,65.19332000891521,85.45787627363295,0.06939700155880185,0.059305203729732005,1.89453125,,
0.5956300000008196,1622,,,,-0.033203125,0.291015625,-0.92578125,0.12608937159583622,4.594611698366545,9.231694221496582,8.522151050828397,4997,0,78.67389261065354,65.98543671726684,83.8720883480621,0.069630693179367,0.05840071650076674,1.904296875,,
0.6287350000003353,1622,,,,0.134765625,-0.099609375,-1.01171875,0.12611541310562766,4.558680854871563,9.241601943969727,8.185988483689725,4998,0,75.65164708418075,66.00368810344234,87.24686196190451,0.06906706255152142,0.060258844725468136,1.904296875,,
0.6644850000003353,1622,,,,-0.267578125,-0.072265625,-1.23828125,0.12377801724638551,4.618483252513524,9.238546371459961,8.438563404344022,4996,0,77.96005931953728,64.76369631097208,83.07291820485044,0.07131284215677285,0.05924165903445,1.904296875,,
0.7031900000004098,1622,,,,0.2109375,-0.29296875,-0.8046875,0.12460978677916523,4.557984694778847,9.228728294372559,8.450991688035428,4997,0,77.99190610687987,65.21107330306045,83.6126164344482,0.06989586988694656,0.0584417655920936,1.90625,,
0.7993799999998883,1622,,,,-0.125,0.3359375,-0.9453125,0.12575597035377237,4.537683768204182,9.232307434082031,8.497736988328397,4998,0,78.45372037021811,65.81378387984455,83.88867165161001,0.06894731621097151,0.057838987708819185,1.9140625,,
0.8296650000000373,1622,,,,-0.18359375,0.150390625,-1.08203125,0.12532821105928438,4.5876468868220295,9.236749649047852,8.3195028879866,5000,0,76.84516538086281,65.6278408040894,85.40269316725691,0.06990397414592626,0.05969987655156401,1.91015625,,
0.859375,1622,,,,0.205078125,-0.1484375,-0.701171875,0.12390873646266153,4.620684016677592,9.236364364624023,8.282313404344022,5001,0,76.498464384531,64.8892639162712,84.82426992272104,0.07120875993661781,0.06040231073725913,1.916015625,,
0.9138200000002981,1622,,,,-0.69921875,0.50390625,-1.1953125,0.12414363822327919,4.5546947769213375,9.241778373718262,8.274964390061795,4737,0,76.47538694336183,61.58279817777615,80.52629824989937,0.07396050377205862,0.059557655854616004,1.919921875,,
0.9466500000003726,1622,,,,-0.0625,-0.017578125,-0.91796875,0.12387084705473544,4.59500693764499,9.241800308227539,8.258498249314725,4944,0,76.32339166601342,64.12709340027833,84.0202354749834,0.07165468905573454,0.06020443847349531,1.923828125,,
0.9861650000000373,1622,,,,0,-0.19921875,-0.990234375,0.1223388869486447,4.598350751767742,9.24000072479248,8.410597858689725,4978,0,77.71393031023113,63.77508408910039,82.06390261631681,0.07210262154015148,0.059170225124521386,1.91796875,,
1.0279199999999256,1622,,,,0.16015625,0.02734375,-0.82421875,0.12609859917513908,4.51934407268507,9.230999946594238,8.459425983689725,4990,0,78.08896080365776,65.89961691603493,84.3904391066607,0.0685792161499714,0.057874301644866816,1.912109375,,
1.0602199999997393,1622,,,,-0.142578125,0.025390625,-1.060546875,0.12664141440027,4.587992563291453,9.236287117004395,8.45175272013992,4997,0,78.06281476513519,66.2644017105391,84.88600098511237,0.06923766675405976,0.058773086482919984,1.9140625,,
1.100910000000149,1622,,,,-0.09375,0.107421875,-0.96484375,0.12456373022592293,4.594173791211451,9.234910011291504,8.437675533555447,4999,0,77.92117425686058,65.20578624883001,83.68172947944115,0.070456535462662,0.05895924740645134,1.904296875,,
1.1445600000005216,1622,,,,0.0703125,-0.025390625,-0.857421875,0.12611235981275337,4.510174216153335,9.23900032043457,8.46837812449783,4999,0,78.23934820579656,66.01850481431768,84.38018251464233,0.06831681857743614,0.057645856203837706,1.9140625,,
1.1755900000007824,1622,,,,-0.166015625,0.02734375,-1.01953125,0.12513569130306193,4.553847033582628,9.238133430480957,8.35265546824783,5000,0,77.16294571450985,65.52738911137457,84.92079780600275,0.06949532241918897,0.05901598223622916,1.912109375,,
1.2057050000000744,1622,,,,-0.166015625,-0.05859375,-1.0390625,0.12397368735004981,4.634146854599618,9.238666534423828,8.582581577561795,5002,0,79.29160919958262,64.9349995893048,81.89391064804698,0.07136593337813607,0.05844435371383548,1.904296875,,
1.2487549999998881,1622,,,,-0.197265625,0.39453125,-1.02734375,0.1256141809906286,4.520556738653027,9.237454414367676,8.388847408555447,5002,0,77.49159552561736,65.79468372111256,84.90557366232316,0.06870702134255333,0.0583360906171897,1.904296875,,
1.279589999999851,1622,,,,0.02734375,-0.060546875,-0.779296875,0.12409702198709115,4.594963515360981,9.231385231018066,8.55032163646072,5003,0,78.93131287527773,65.01609416501323,82.3704709786692,0.07067424726712736,0.058214710334562055,1.8984375,,
1.3218400000007824,1622,,,,0.115234375,-0.134765625,-0.89453125,0.12926370457363856,4.548249681869425,9.242000579833984,8.318800983689725,5004,0,76.88236351478396,67.73121100714371,88.09720189483959,0.06715145963342829,0.05915855696859303,1.89453125,,
1.3510449999999254,1622,,,,-0.046875,0.099609375,-0.951171875,0.12473284709073532,4.581676594708351,9.2333345413208,8.53234296824783,5006,0,78.78197704711835,65.3935039610978,83.00566501648836,0.07006317626646773,0.05815640539165598,1.896484375,,
1.3822399999992923,1622,,,,0.08203125,-0.14453125,-0.974609375,0.12545234047315051,4.624849748845292,9.23900032043457,8.352004108689725,5003,0,77.16416863645522,65.72101908264446,85.17038444653885,0.07037093784302893,0.05993519829954263,1.888671875,,
1.4230750000001862,1622,,,,-0.4453125,0.240234375,-1.095703125,0.12225211794372572,4.612127984570349,9.241092681884766,8.395949421189725,5001,0,77.587746753631,64.02952033482906,82.52529943696626,0.07203127495649171,0.059444025346109285,1.890625,,
1.455160000000149,1622,,,,-0.0078125,-0.05859375,-1.03125,0.12414548321000372,4.617832005975177,9.244308471679688,8.299044666551053,5001,0,76.71892891784603,65.01421404469399,84.74338075589407,0.07102803708125505,0.060191559907205594,1.88671875,,
1.4851800000006332,1622,,,,-0.25,0.302734375,-0.9140625,0.12259621112154077,4.529000486874347,9.24181842803955,8.268996296189725,4994,0,76.42056235151699,64.10983528596257,83.89081853529433,0.07064439436901833,0.05926416068547085,1.892578125,,
1.5200650000004097,1622,,,,-0.166015625,0.076171875,-1.099609375,0.1239074920799547,4.605671661129845,9.239110946655273,8.41114049937576,4995,0,77.71146026163808,64.81527303078501,83.40503808906134,0.0710584318443326,0.05926631214525529,1.884765625,,
1.552445000000298,1622,,,,0.015625,0.212890625,-0.962890625,0.12313437959914925,4.564886416814961,9.232333183288574,8.53104024913162,4995,0,78.76140598002827,64.41433337219853,81.78413344796337,0.07086755661101328,0.057958417070062086,1.880859375,,
1.6057549999998881,1622,,,,-0.23828125,0.10546875,-1.10546875,0.12653063750473578,4.539716106539367,9.228799819946289,8.563918171189725,4998,0,79.03468647631048,66.22115288494179,83.78745565694202,0.06855386698608301,0.05743954090208331,1.87890625,,
1.6392949999999256,1622,,,,-0.041015625,-0.01953125,-0.9453125,0.12562335424438995,4.637634392096349,9.241111755371094,8.203349170945584,5000,0,75.80806645703895,65.78082526867063,86.77285722087261,0.0705013105742398,0.061176001563429075,1.8828125,,
1.6677249999996275,1622,,,,0.009765625,-0.056640625,-1.025390625,0.12302760612293355,4.573872864636785,9.242181777954102,8.363545475266873,4999,0,77.29740759060198,64.40261138746668,83.3179447990917,0.07101999074414708,0.059172396684528505,1.8828125,,
1.7144400000004099,1622,,,,-0.05078125,-0.099609375,-0.830078125,0.12238473132907349,4.625212803000498,9.240889549255371,8.374247608445584,4996,0,77.38549720776159,64.03242159995965,82.7447311323049,0.07223235803725113,0.05976847044844728,1.87890625,,
1.756425000000745,1622,,,,0.15234375,0.0546875,-0.833984375,0.12494903715056557,4.535288384485969,9.237600326538086,8.15441328074783,4996,0,75.32721078496266,65.37120691252419,86.78299147321414,0.06937746140368524,0.0602078364142926,1.888671875,,
1.790089999999851,1622,,,,-0.166015625,0.052734375,-0.81640625,0.1236966462242051,4.5951899603790425,9.239733695983887,8.36730390574783,4994,0,77.3116598424758,64.68592066585492,83.66903620702737,0.07103848740309664,0.059437217746221495,1.888671875,,
1.8847800000002608,1622,,,,-0.400390625,0.107421875,-1.130859375,0.12106304542058888,4.588043091040119,9.24280071258545,8.261672077439725,4992,0,76.3609885645072,63.29198222557494,82.88523160240128,0.07249011533069331,0.06008359998069295,1.88671875,,
1.914795000000857,1622,,,,-0.01953125,0.005859375,-0.96875,0.12666859507492914,4.538360278616861,9.237000465393066,8.460646686814725,4994,0,78.15099738363392,66.24508198940077,84.76549782750892,0.06850863705388725,0.05807168725356878,1.880859375,,
1.947890000000596,1622,,,,-0.17578125,0.228515625,-0.95703125,0.12479763019267008,4.597901616224055,9.236889839172363,8.50391393687576,4994,0,78.54971623672395,65.263596770288,83.08571933424203,0.07045124454920176,0.05853492331363027,1.880859375,,
