Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1673,,,,-0.0078125,0.01171875,-1.052734375,0.11671817201381596,1.8627391396943451,8.302667617797852,8.52453046824783,4947,0,70.77634307565242,60.469608142191795,85.43759894115493,0.03080455119395169,0.026318668904711198,0.705078125,,
0,1673,,,,-0.16796875,0.0546875,-1.017578125,0.11654625347032485,1.8473935817151246,8.297201156616211,8.521925983689725,4947,0,70.70813412846813,60.37442084044011,85.38539672217496,0.030598944983629556,0.026127030567072152,0.71484375,,
0.0344550000000745,1673,,,,-0.013671875,-0.02734375,-0.9140625,0.11668120343365848,1.8351846740891302,8.295428276062012,8.705310879014432,4948,0,72.21428201768656,60.4631332501465,83.72738959772252,0.0303521265842551,0.02541304327639318,0.71875,,
0.06773499999940395,1673,,,,-0.115234375,0.03125,-0.951171875,0.11825434888349702,1.82724985258075,8.29818344116211,8.667611179612576,4951,0,71.92542756509266,61.31151828595922,85.24317527410201,0.029802717395749165,0.02540478262610375,0.7109375,,
0.10180499999970198,1673,,,,0.009765625,0.013671875,-0.9609375,0.11668158254759922,1.8462334084638374,8.302544593811035,8.632543621324002,4949,0,71.67207837406153,60.471652524305455,84.3726788676334,0.030530559880462636,0.025759451244433258,0.703125,,
0.1389699999988079,1673,,,,-0.15625,0.087890625,-0.9296875,0.11670316958884186,1.840312398449465,8.29709243774414,8.561965046189725,4950,0,71.03941543697043,60.49678408933188,85.15946213409867,0.030420003743207052,0.02590551156888781,0.701171875,,
0.1734850000012666,1673,,,,-0.04296875,-0.03515625,-1.06640625,0.11618375577272945,1.8277214449016215,8.29900074005127,8.61160665538162,4949,0,71.4677300060425,60.20729773992454,84.24403256523482,0.030357141301985833,0.02557408000431929,0.701171875,,
0.19989999999850988,1673,,,,-0.212890625,0.123046875,-0.875,0.11668068289042334,1.8633378935160232,8.296667098999023,8.70193868663162,4951,0,72.19708839888332,60.4902067298689,83.7848285455297,0.0308039597523138,0.02580904486371009,0.705078125,,
0.23415499999932946,1673,,,,0.11328125,-0.0078125,-1.03515625,0.11676808742557981,1.8421575034048752,8.297500610351562,8.450881061814725,4952,0,70.12119076841614,60.55336792656445,86.35530467038045,0.030422048623933443,0.026271052776169007,0.7109375,,
0.2714850000012666,1673,,,,-0.03515625,0.029296875,-0.98828125,0.11619639492074066,1.8385905250588537,8.300000190734863,8.647192058824002,4949,0,71.77169573756021,60.21785209921315,83.90194975942222,0.03053231659657416,0.025617208931245385,0.716796875,,
0.31574499999918043,1673,,,,-0.23046875,0.13671875,-1.021484375,0.11651868851628995,1.855777538767192,8.300615310668945,8.575111446641385,4949,0,71.178701364684,60.384474788106246,84.8350329949495,0.03073269321757385,0.026072090431365384,0.716796875,,
0.35136999999918045,1673,,,,-0.005859375,0.03125,-1.0234375,0.1162362163383915,1.834129205561465,8.30142879486084,8.50127893473953,4948,0,70.57276174199062,60.226462008457204,85.33952834188521,0.030453875993976046,0.025989194135081762,0.7109375,,
0.3870099999997765,1673,,,,-0.1328125,0.08203125,-0.9375,0.11637666101784222,1.8580532524251125,8.292333602905273,8.80203634288162,4948,0,72.9894217400707,60.301002386563916,82.61608456264707,0.03081297455909486,0.025456473118008742,0.70703125,,
0.42234500000067055,1673,,,,-0.1015625,-0.001953125,-0.9296875,0.1176602097851118,1.8516379126029696,8.299272537231445,8.567735729478299,4627,0,71.10597384591587,57.0113630729468,80.17802160545386,0.03247840102040314,0.026040539387244783,0.705078125,,
0.46648000000044704,1673,,,,-0.142578125,0.06640625,-1.05078125,0.1165982676395126,1.8273921724061557,8.29900074005127,8.61974531199783,4759,0,71.53527272332346,58.111157978464064,81.23427194192749,0.03144649385722765,0.025545330336181834,0.705078125,,
0.49856499999947845,1673,,,,-0.103515625,0.03125,-0.96875,0.11617709882685053,1.8643560276516191,8.29973316192627,8.51769453074783,4911,0,70.69459176000578,59.7465051000921,84.51354426505456,0.031204436552871192,0.026371975298771663,0.703125,,
0.543679999999702,1673,,,,-0.080078125,0.09375,-0.92578125,0.11627383310134387,1.8422661380645045,8.298545837402344,8.531336841844022,4927,0,70.79768983636197,59.99235622841512,84.73773136818204,0.030708347761008982,0.02602155723333093,0.705078125,,
0.586820000000298,1673,,,,-0.158203125,0.123046875,-0.951171875,0.11638007058417192,1.8428275574941138,8.301846504211426,8.708449421189725,4941,0,72.29621038440592,60.2129128586204,83.2864026184257,0.030605188654816668,0.02548996064517935,0.705078125,,
0.6209000000003725,1673,,,,-0.013671875,-0.01953125,-0.94921875,0.11619243792321055,1.8450095141072895,8.300533294677734,8.571730671189725,4946,0,71.14993582922064,60.175586594547426,84.57574261062629,0.030660432552799873,0.025931288519160697,0.703125,,
