Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1622,,,,-0.125,-0.111328125,-1.041015625,0.11707349921302493,3.623356085142794,9.253500938415527,7.807570514939726,5046,0,72.24736108674016,61.864764483889324,85.62909918552528,0.05856897889082532,0.05015208902637418,1.4375,,
0.03637000000011176,1622,,,,-0.025390625,0.181640625,-1.060546875,0.11656331462179442,3.6027258158952344,9.258000373840332,8.007277546189725,5047,0,74.13137851606777,61.612024436731645,83.11193676693523,0.05847439438700498,0.04859920168777589,1.4453125,,
0,1622,,,,-0.17578125,0.080078125,-1.009765625,0.11676163337348165,3.5802615297259988,9.256000518798828,7.829054889939726,5045,0,72.4657361229866,61.68814176580886,85.12732370663241,0.058038083612860385,0.04940626731024563,1.439453125,,
0.0745,1622,,,,0.03125,0.12109375,-1.107421875,0.11703782757453153,3.5894014380400354,9.254334449768066,8.014276085160672,5044,0,74.16679126485477,61.82570643186967,83.36036301083294,0.05805678002232717,0.048396342579012666,1.443359375,,
0.10820000000018626,1622,,,,-0.21484375,0.2265625,-0.95703125,0.1181175215924709,3.586470828617476,9.258461952209473,8.002319393418729,5047,0,74.08916963339529,62.42303342687213,84.25392501461548,0.057454286210217344,0.04840749122123909,1.439453125,,
0.1434300000006333,1622,,,,0,0.173828125,-0.87890625,0.11856877659257739,3.5861339769597103,9.262800216674805,7.948195514939726,5045,0,73.6225471379574,62.639538420095164,85.08200389035474,0.05725032571136022,0.04870972434898026,1.421875,,
0.1823150000004098,1622,,,,-0.0078125,0.060546875,-0.87109375,0.11711157374408629,3.6007570583104527,9.25433349609375,7.951206741593778,5047,0,73.58311888309774,61.89297108051045,84.11300311806632,0.05817715639513546,0.04893455337264262,1.421875,,
0.21450499999988823,1622,,,,-0.095703125,0.232421875,-1.158203125,0.11868265512493409,3.5955770517657353,9.256667137145996,7.952834186814726,5044,0,73.61673886425908,62.693426403622595,85.16191748078134,0.05735173937722397,0.04884184096222425,1.423828125,,
0.23676499999966472,1622,,,,-0.384765625,0.091796875,-1,0.11684923015571295,3.599746503337156,9.253090858459473,7.984017429612577,5047,0,73.87683869172923,61.75703395553307,83.59458126413709,0.05828885023735243,0.04872632027959475,1.4296875,,
0.2712199999997392,1622,,,,0.171875,0.06640625,-0.80078125,0.11796409958925966,3.5875824390881017,9.253715515136719,7.9411502459272745,5045,0,73.485145238769,62.32128817199065,84.80800843421541,0.05756592240499429,0.048820512328461456,1.4296875,,
0.30959999999962745,1622,,,,-0.171875,0.07421875,-1.044921875,0.11816684093838932,3.588802614040928,9.255667686462402,7.929640827439726,5049,0,73.39412037178685,62.47559540306318,85.1234337118361,0.05744327190301526,0.048897685480272964,1.427734375,,
0.354,1622,,,,0.142578125,-0.197265625,-0.83203125,0.11728588772122275,3.6181087082665235,9.254546165466309,7.995558796189726,5048,0,73.99526799803805,62.00223687344607,83.79216475719777,0.0583544867203987,0.048896487655973576,1.435546875,,
0.38459499999973923,1622,,,,-0.25,0.05859375,-0.99609375,0.11761818026178199,3.6110834564115386,9.255999565124512,8.099074421189725,5049,0,74.96502932044315,62.18373628997992,82.95032611028708,0.05807118825366266,0.04817024003253191,1.4296875,,
0.43303000000026076,1622,,,,0,-0.16796875,-0.86328125,0.1178289185720057,3.5988220560688764,9.257454872131348,7.87615161921829,5049,0,72.91311818097756,62.29667284007636,85.43959495114427,0.05776908929482509,0.04935767590046341,1.421875,,
0.46641500000003727,1622,,,,-0.080078125,0.080078125,-1.03125,0.11789293053836594,3.6076587978909234,9.253332138061523,7.958775100968778,5050,0,73.64518942139824,62.34165617695875,84.65136238599293,0.057869152331315524,0.048987025849684174,1.423828125,,
0.5102799999993295,1622,,,,0,0.109375,-1.00390625,0.11899071060679005,3.606064366710833,9.258182525634766,7.996890602372587,5051,0,74.03667283429876,62.93272512642574,85.00209790258305,0.05730030535729384,0.04870646165828595,1.4296875,,
0.5557999999998138,1622,,,,-0.033203125,0.158203125,-0.912109375,0.11847541804599586,3.6024114210146534,9.253143310546875,7.744442520402372,5050,0,71.66043650157599,62.65860040761973,87.4382064449771,0.05749268891388411,0.05027057602329044,1.435546875,,
0.5897549999998882,1622,,,,0.033203125,-0.232421875,-0.9140625,0.11717410061887781,3.60411624129009,9.254666328430176,8.001418171189725,5051,0,74.0504553285989,61.97813734267904,83.69717251251333,0.05815141267254967,0.04867108818300744,1.431640625,,
0.629519999999553,1622,,,,-0.427734375,0.40625,-1.1796875,0.11722987293950574,3.614029013626412,9.260000228881836,8.075459537766873,5050,0,74.77875716804725,61.99465511315836,82.90409932039964,0.0582958160994646,0.048329621278737654,1.427734375,,
0.7368250000001862,1622,,,,0.1328125,-0.173828125,-0.98046875,0.11788283528762278,3.604634641955905,9.264286994934082,7.918479976914823,5050,0,73.35907106977793,62.33554387702567,84.97319141041622,0.057826312529927655,0.04913686323164093,1.423828125,,
0.7679699999997393,1622,,,,-0.150390625,0.115234375,-0.916015625,0.11701914736675599,3.594454212906517,9.255659103393555,7.980491695664823,5048,0,73.86471061253678,61.85818933004563,83.74525374441347,0.0581079765159021,0.0486626723789864,1.423828125,,
0.7980900000007823,1622,,,,-0.05078125,0.123046875,-1.208984375,0.11709656973616994,3.5855538201566377,9.261455535888672,7.981354294084013,5045,0,73.9189579108332,61.865701020593555,83.69395723248802,0.05795705473317268,0.048506552601591216,1.408203125,,
0.8539900000002235,1622,,,,-0.15625,-0.12109375,-0.84765625,0.11686327162035215,3.5860778350167495,9.259200096130371,8.002883014939725,5046,0,74.10029518125002,61.75474593938946,83.33940612292673,0.05806967190078612,0.04839491969964721,1.3984375,,
0.8850400000000372,1622,,,,-0.103515625,0.11328125,-1.01953125,0.11698649720173399,3.5818469781952147,9.252001762390137,8.083449421189725,5045,0,74.78808829103886,61.799962395850294,82.6334297453291,0.05795872423436502,0.04789328167149304,1.40625,,
0.9146599999992177,1622,,,,-0.197265625,0.09375,-0.779296875,0.11952919025766606,3.5880764881861578,9.246221542358398,8.16699987437576,5050,0,75.51389017489149,63.20602246257349,83.70118704808776,0.05676795261576195,0.04751545020228875,1.408203125,,
0.9561100000003353,1622,,,,-0.009765625,0.056640625,-0.98828125,0.11936400814032994,3.594192240565176,9.259199142456055,8.075636921189725,5052,0,74.77393045546636,63.148184161148016,84.45213963810238,0.05691679481064962,0.048067451031022036,1.416015625,,
0.9919750000005588,1622,,,,-0.109375,0.001953125,-0.9140625,0.11779894832719666,3.602373946267727,9.253538131713867,7.838182029984892,5051,0,72.5309162977796,62.30465443314186,85.9008235568771,0.0578186971590281,0.04966673702946183,1.412109375,,
1.022100000000559,1622,,,,-0.142578125,-0.109375,-1.23046875,0.11633800645570297,3.5890720953671407,9.25100040435791,7.920689163468778,5048,0,73.27429865404298,61.50323401170339,83.93561609109975,0.058355827186000984,0.0489813230736274,1.408203125,,
1.0538850000007078,1622,,,,-0.0625,0.154296875,-0.796875,0.11750349186047222,3.5730753610270023,9.249600410461426,7.748488483689726,5052,0,71.67042225919212,62.161301963575816,86.73215533567377,0.05748070339840517,0.04985425295954268,1.408203125,,
1.1066699999999254,1622,,,,0.072265625,-0.158203125,-0.974609375,0.11843463213352484,3.5933164262549853,9.25560188293457,8.267531452439725,5052,0,76.5209796784219,62.65435760929291,81.87866631163999,0.057351420768888765,0.04695857843634303,1.412109375,,
1.1421650000000372,1622,,,,-0.072265625,0.130859375,-1.0390625,0.118431758609468,3.6275386598933816,9.256842613220215,7.878885326646269,5051,0,72.93360143637464,62.64553221782539,85.89392404058877,0.05790578404346589,0.04973755016140196,1.4140625,,
1.1701500000003726,1622,,,,-0.212890625,-0.078125,-1.091796875,0.11607860464602165,3.6093130904176953,9.2498197555542,7.946730671189726,5049,0,73.50582635443921,61.36990002741745,83.48984437165117,0.05881243229669933,0.04910240819569699,1.4140625,,
1.2020099999997764,1622,,,,0.13671875,0.015625,-0.890625,0.11772488645925898,3.6004277156375584,9.250000953674316,8.227492389939725,5050,0,76.10431245329063,62.25872828529219,81.80709644214153,0.05783008768086437,0.04730911560165972,1.4140625,,
1.2370849999999627,1622,,,,-0.115234375,0.08203125,-0.849609375,0.11954235549246774,3.629172390433544,9.247333526611328,8.21935468699783,5054,0,76.007114164185,63.26824492832068,83.23989882269869,0.05736167321450421,0.04774779874676036,1.412109375,,
1.2768600000003352,1622,,,,0.23046875,-0.193359375,-0.861328125,0.12006750497682762,3.622794665713185,9.261600494384766,7.800246296189726,5054,0,72.2427649531137,63.546491534440946,87.96242997576749,0.05701014451363851,0.050147508446893134,1.412109375,,
1.305695000000298,1622,,,,-0.15625,0.361328125,-0.90234375,0.11628072355013667,3.6160295615863953,9.256573677062988,7.8874393084272745,5052,0,73.01066308181981,61.52164104773167,84.26391221620203,0.0587765459439044,0.04952741707788726,1.4140625,,
1.344695000000298,1622,,,,0.03125,-0.2109375,-0.90625,0.11672080598035404,3.612509461762746,9.260444641113281,7.948900757096708,5052,0,73.61035541879751,61.74479558611957,83.88058342447849,0.05850710861491376,0.049076104050982984,1.408203125,,
