Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1647,,,,0.005859375,0.044921875,-1.087890625,0.08432601884850251,0.5075568495324073,9.156499862670898,6.463271198533476,5493,0,59.180941841776544,48.508451749611304,81.96633956806784,0.010463266322171875,0.008576356403542682,0.7734375,,
0,1647,,,,-0.125,0.10546875,-1.1640625,0.08403910681463718,0.5187683955417012,9.156534194946289,6.447381553910673,5495,0,59.03566966624902,48.357114624373416,81.91168982710704,0.010727860824024984,0.008787372083259073,0.78515625,,
0.10746999999880791,1647,,,,-0.0859375,0.099609375,-1.083984375,0.08388029916230158,0.5196498240461874,9.156501770019531,6.477004108689726,5494,0,59.30669958564125,48.26299983936734,81.37866409118524,0.010767043610544855,0.00876207625237672,0.794921875,,
0.04875499999895692,1647,,,,-0.01171875,0.099609375,-0.89453125,0.08348730684711882,0.5271110882656925,9.156941413879395,6.4442606547102335,5495,0,59.00971727094968,48.04033803567266,81.41089342131586,0.010972260184228571,0.008932615044491797,0.791015625,,
0.16474499999918044,1647,,,,-0.125,0.0703125,-0.958984375,0.08397978384381889,0.5417596440230532,9.156201362609863,6.449172077439726,5494,0,59.0499181631591,48.315846494748136,81.82203802763627,0.011212877002619456,0.009174604485075373,0.794921875,,
0.2158099999986589,1647,,,,-0.025390625,0.123046875,-0.955078125,0.08395940972734213,0.5164463647808378,9.1578950881958,6.422008095048368,5494,0,58.812076389997124,48.30462419045526,82.13385269742152,0.010691447732718,0.008781297932012414,0.78515625,,
0.2721749999988824,1647,,,,-0.037109375,-0.033203125,-1.015625,0.08405135291666786,0.5379745542286285,9.154354095458984,6.447132644914091,5494,0,59.01933513193662,48.35777170578493,81.93547351504729,0.011124883038485247,0.009115225595578067,0.779296875,,
0.31878999999910596,1647,,,,-0.056640625,0.025390625,-0.841796875,0.08456536054347542,0.5433978659186526,9.155789375305176,6.466981468461454,5494,0,59.210320219234845,48.65572145795505,82.17439337905985,0.011168221323944807,0.009177418124182452,0.78125,,
0.35547499999962745,1647,,,,-0.033203125,-0.009765625,-1.009765625,0.08351126119501534,0.5232372942013896,9.157143592834473,6.490257320664823,5493,0,59.432218239772915,48.036922636066556,80.82640032425972,0.010892398294651337,0.008803933450547727,0.7890625,,
0.39055999999865887,1647,,,,-0.125,0.32421875,-0.97265625,0.08411816809146173,0.5334026351036069,9.155667304992676,6.415562210343778,5495,0,58.73875317239108,48.40515705550975,82.4075324061553,0.011019541461086779,0.009080932200554805,0.791015625,,
0.43428499999828635,1647,,,,-0.16015625,0.115234375,-0.9453125,0.08453614212174207,0.5486359091969055,9.15666675567627,6.424513874314726,5495,0,58.8271326143186,48.64889844692361,82.6980617360269,0.011277458004428862,0.009326239182757087,0.794921875,,
0.48510999999940396,1647,,,,-0.15234375,-0.0078125,-1.1015625,0.08434057872631412,0.538732470458601,9.157143592834473,6.5519900896772745,5495,0,59.99751407000321,48.529358608112894,80.88561561315751,0.011101166096362509,0.008979246537281943,0.79296875,,
0.5341499999985099,1647,,,,-0.0390625,-0.18359375,-0.90234375,0.08413764686383995,0.5187347103759246,9.155295372009277,6.528704700730741,5495,0,59.77221993181537,48.41393015798603,80.99737672988186,0.01071457550922165,0.008678525090211917,0.79296875,,
0.5855599999986589,1647,,,,-0.125,0.1015625,-1.048828125,0.08405393343421425,0.547496227754799,9.15675163269043,6.470290241502226,5494,0,59.24684073285646,48.36220451158215,81.62832636029817,0.011320745885843158,0.00924093539811608,0.787109375,,
0.6381549999974668,1647,,,,-0.080078125,-0.001953125,-1.0234375,0.08399712029665743,0.5561813863308519,9.156706809997559,6.394283352158964,5493,0,58.550577915768,48.32021835812869,82.52731241635752,0.01151032435757377,0.009499161342711003,0.78515625,,
0.6970749999992549,1647,,,,-0.11328125,0.287109375,-1.009765625,0.08383881891689789,0.5328151096705209,9.1522216796875,6.548890171311796,5492,0,59.9368946037722,48.21666243063621,80.44571336133527,0.011050435322789522,0.008889601524951003,0.796875,,
0.7607249999996275,1647,,,,-0.03515625,0.0546875,-0.990234375,0.08514709074896237,0.5403628324821858,9.15621280670166,6.4692946055158975,5495,0,59.23423811735063,48.99219634592391,82.70925380835334,0.011029569457690647,0.00912247459672998,0.8125,,
0.8231149999983609,1647,,,,-0.0859375,0.046875,-1.037109375,0.08390832559241981,0.5429094310148926,9.154096603393555,6.475608883164823,5495,0,59.27834928228424,48.28107961399142,81.44808382581019,0.011244765762395303,0.009158646244171731,0.814453125,,
1.0545399999991059,1647,,,,-0.080078125,0.103515625,-1.033203125,0.08393959402219457,0.5380093622332643,9.152193069458008,6.5104861834272745,5495,0,59.58522652676522,48.297748019074454,81.05658203276191,0.011139429565552122,0.009029240863783487,0.814453125,,
1.101914999999106,1647,,,,-0.0859375,-0.015625,-0.93359375,0.08408823036267309,0.5243025875690729,9.154936790466309,6.429597435258329,5494,0,58.8625581079343,48.38071103654307,82.19267492219583,0.010837016991607567,0.008907234147175133,0.8125,,
1.149554999999702,1647,,,,-0.130859375,0.06640625,-0.859375,0.0844624316113286,0.5199979040925451,9.156000137329102,6.521275100968778,5493,0,59.708795720030984,48.588804924923274,81.37629362473108,0.010702010574164502,0.008708899548581873,0.833984375,,
1.2271699999999255,1647,,,,-0.02734375,0.08984375,-1.09765625,0.0839242772592466,0.543568256715539,9.156001091003418,6.408949909470976,5492,0,58.68035236330251,48.26285567372298,82.24704476025877,0.011262662540946333,0.009263207101249027,0.830078125,,
1.2736999999992549,1647,,,,-0.0625,-0.099609375,-0.912109375,0.08433873605139666,0.5303673209574252,9.156462669372559,6.498976764939726,5492,0,59.507638137290236,48.50211295501625,81.50569317356688,0.010934932287368995,0.008912592358880271,0.822265625,,
1.3242949999999254,1647,,,,0,0.01953125,-1.037109375,0.08413294499726631,0.5378285851769302,9.15493392944336,6.404738483689726,5492,0,58.634957653542685,48.38449491752441,82.5181715034479,0.01111572180496471,0.009172490382866934,0.8203125,,
1.378309999998659,1647,,,,-0.142578125,0.025390625,-0.984375,0.08360325244169381,0.5283630535937207,9.154117584228516,6.462642727158964,5492,0,59.1597914292724,48.07991703873665,81.27127543412298,0.010989267164667386,0.008931117585588469,0.830078125,,
1.4267299999985843,1647,,,,-0.17578125,0.0078125,-1.04296875,0.08418312814732003,0.5397969216971398,9.158223152160645,6.480530796311796,5492,0,59.35014717707275,48.41595424641484,81.57680570187054,0.011149153829537734,0.009095123556924656,0.828125,,
1.4804949999991803,1647,,,,-0.005859375,0.158203125,-0.87890625,0.08424674594870904,0.5195094691887853,9.157500267028809,6.449843464158476,5492,0,59.06444324532526,48.4522223632241,82.03280975997166,0.010722097849181423,0.00879563813089701,0.822265625,,
1.5359849999975412,1647,,,,-0.05078125,0.193359375,-1.205078125,0.08410124755589206,0.5190064373798554,9.156002044677734,6.461270389817655,5492,0,59.15940490038616,48.37273172538655,81.76676524525148,0.010729318334268788,0.008773016534797288,0.818359375,,
1.581785000000149,1647,,,,-0.056640625,-0.00390625,-0.88671875,0.0837712801758202,0.5091961942668659,9.156888961791992,6.381517944596708,5493,0,58.43485122635512,48.18460507421457,82.4586767365337,0.010567611656930572,0.008713912734960635,0.810546875,,
1.6388149999994785,1647,,,,-0.13671875,-0.017578125,-0.939453125,0.08380902863039946,0.5303841635403135,9.154666900634766,6.456170616410673,5494,0,59.10409144690554,48.21966999572851,81.58431813311141,0.0109993320897322,0.00897373008460453,0.8046875,,
1.7098899999987334,1647,,,,-0.056640625,0.109375,-1,0.08397075854106106,0.5269202056596254,9.155580520629883,6.514010486863554,5494,0,59.639547524706735,48.314871689185615,81.01146587198758,0.010905963055213217,0.00883508053848563,0.796875,,
