Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1647,,,,-0.0625,0.005859375,-1.060546875,0.11796299486308574,2.3794976536780457,9.03933334350586,8.69054609324783,5176,0,78.5567430739697,63.93964268125766,81.39293990466426,0.037214747438298355,0.03029017701812676,0.771484375,,
0,1647,,,,-0.130859375,0.140625,-0.9921875,0.11856952656959359,2.3810247145265824,9.04186725616455,8.665480671189725,5176,0,78.35212593975719,64.27143743926707,82.02896433044285,0.03704638964666876,0.03038876974898278,0.7734375,,
0.09703500000014902,1647,,,,0.01953125,-0.08984375,-1.07421875,0.1182940508795308,2.396604103698235,9.056571960449219,8.14169412638992,5175,0,73.73583873561705,64.10865248133105,86.94368109271167,0.03738347338366135,0.03250256788006928,0.767578125,,
0.04260999999940395,1647,,,,-0.2109375,0.11328125,-0.919921875,0.11790334876347515,2.3657484918469187,9.054400444030762,8.368605671189725,5175,0,75.77270690513859,63.89229512163299,84.32098803282963,0.0370271327292782,0.031221644157554615,0.771484375,,
0.15166500000096858,1647,,,,-0.005859375,0.064453125,-0.99609375,0.11795039577077208,2.3823777353519406,9.051556587219238,8.359599170945584,5175,0,75.66738494228498,63.91934804906104,84.47410743455094,0.0372716213175916,0.031484869434421324,0.765625,,
0.20928500000014902,1647,,,,-0.150390625,0.078125,-1.025390625,0.11824899736618995,2.3753959233253212,9.045109748840332,8.684306202195584,5175,0,78.55050269139383,64.08446056813206,81.58376887784488,0.037066644585388914,0.03024036564931589,0.76953125,,
0.26745000000111757,1647,,,,-0.08984375,-0.009765625,-0.9140625,0.11778590461663935,2.3981873064897328,9.054947853088379,8.22273832347244,5173,0,74.4564667286343,63.81120732498497,85.70270673406075,0.037582540858002764,0.032209254774742666,0.763671875,,
0.33226500000059606,1647,,,,0.0078125,-0.01953125,-0.94140625,0.11703753702163568,2.3790159558074406,9.050201416015625,8.415480671189725,5172,0,76.16179508685337,63.38360177890948,83.22230549664448,0.03753361893358109,0.031236343012851248,0.7578125,,
0.5520950000006706,1647,,,,-0.158203125,0.095703125,-1.029296875,0.11847365984789858,2.385187078177704,9.050285339355469,8.347353992722928,5171,0,75.54593546275065,64.15951537060333,84.92781905154698,0.03717588988009332,0.03157267248816802,0.763671875,,
0.603054999999702,1647,,,,-0.03515625,0.0390625,-0.939453125,0.11784694839751526,2.375821619607822,9.04928207397461,8.426678715012967,5171,0,76.25539263891024,63.818846326455244,83.6909287565466,0.03722758646332592,0.031156112864803878,0.75390625,,
0.640035000000149,1647,,,,-0.0234375,0.0390625,-1.119140625,0.11755207790312584,2.358859875445615,9.051528930664062,8.368088779710233,5171,0,75.7439976839125,63.65891099991834,84.04482592214572,0.0370546689912531,0.031142532049725974,0.751953125,,
0.7286549999993295,1647,,,,-0.1875,0.115234375,-0.888671875,0.11783234089230904,2.371916666765177,9.045666694641113,8.54813009288162,5171,0,77.3235356826387,63.80765431616782,82.52035263629884,0.03717291745301114,0.03067522256742507,0.75,,
0.7753600000012666,1647,,,,-0.1171875,0.015625,-0.98046875,0.11775320356980497,2.3701243352361496,9.052668571472168,8.35509687449783,5171,0,75.63592288737185,63.76480372999309,84.30491927089217,0.037169789548357264,0.031335961071903104,0.74609375,,
0.8253249999992549,1647,,,,-0.10546875,0.060546875,-1.1171875,0.11796323617418024,2.3630536785847953,9.04106616973877,8.63455587413162,5171,0,78.06559100433056,63.879009038164334,81.82735596611413,0.03699264772834838,0.030270105537966257,0.74609375,,
0.8725850000008941,1647,,,,-0.173828125,0.15234375,-0.818359375,0.11995888843925301,2.3728167624656975,9.040000915527344,8.696098385117947,5172,0,78.6127373629821,64.9699771154918,82.64561099749399,0.03652174231565043,0.030183617083699613,0.751953125,,
0.9410149999987334,1647,,,,-0.21484375,0.15234375,-1.07421875,0.11870393645127303,2.39421624650925,9.05000114440918,8.475469646714627,5174,0,76.70301000217265,64.31869008669834,83.85419305562648,0.03722426938860179,0.031214110716664613,0.76171875,,
1.0019349999986589,1647,,,,-0.06640625,0.064453125,-0.9765625,0.11817536608079805,2.3912294951437296,9.05566692352295,8.16666036631912,5174,0,73.95455615492186,64.03309043558515,86.5843752769566,0.03734365277198694,0.03233376845822078,0.763671875,,
1.0484250000007451,1647,,,,-0.03125,0.03515625,-0.919921875,0.11801498700884341,2.3747716249195956,9.04279899597168,8.619582233689725,5174,0,77.94514956850477,63.94152244121545,82.0339980039659,0.037139741661654034,0.030467214933399364,0.759765625,,
1.090949999999255,1647,,,,-0.345703125,0.181640625,-0.9921875,0.11874564505720787,2.376011239020173,9.041868209838867,8.688918171189725,5176,0,78.56405298997164,64.36371338074122,81.92514379185218,0.036915384682126164,0.030242981982147234,0.76171875,,
1.127070000000298,1647,,,,-0.08984375,0.005859375,-0.939453125,0.11776514661308583,2.384095678806544,9.05057144165039,8.142043171189725,5174,0,73.6901434018543,63.80439861057576,86.58471223570751,0.037365694696969896,0.032352979228244406,0.755859375,,
1.1635400000009686,1647,,,,0.015625,-0.08984375,-0.9609375,0.11882522460662362,2.397831787635933,9.057333946228027,8.12658124949783,5176,0,73.60516021785688,64.40297819899614,87.49791184256092,0.037231691059798046,0.032576952220996734,0.75,,
1.1969749999996275,1647,,,,0,0,-0.791015625,0.11800082559101863,2.3774783683445992,9.054667472839355,8.21731954600662,5175,0,74.40509600715319,63.94141281186677,85.93687293370274,0.03718213695621326,0.03195316579009631,0.751953125,,
1.2386899999994785,1647,,,,-0.09375,0.1484375,-1.10546875,0.11752490870708171,2.377369874039827,9.0447998046875,8.524367389939725,5173,0,77.10119650361132,63.66622552855877,82.57488653315092,0.0373411468059059,0.030834409605154108,0.755859375,,
1.2751949999984353,1647,,,,-0.15625,0.0546875,-0.94140625,0.11833809452273794,2.3804239957369004,9.042133331298828,8.58312421824783,5176,0,77.6097535804969,64.14337078676783,82.64859483188319,0.03711099006084599,0.03067171181348904,0.751953125,,
1.312589999999851,1647,,,,-0.125,0.0078125,-0.880859375,0.11742809149870609,2.3741248697366863,9.04690933227539,8.343126354478299,5174,0,75.47950767668249,63.62829650703472,84.29876991194405,0.0373124065874403,0.03145389977775535,0.751953125,,
1.3418300000000745,1647,,,,0,0.0546875,-1.009765625,0.1172444486407424,2.3843651601327567,9.054000854492188,8.14611249949783,5172,0,73.75490953124284,63.504591561404446,86.1021889458134,0.037546342736922325,0.032328222965587544,0.74609375,,
