Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1000,,,,-0.08203125,0.001953125,-1.005859375,0.00037822246923996134,0.11070864275097847,11.308799743652344,-0.05078125,0,0,0.5742749869823456,0,0,0,0,0.111328125,,
0,1000,,,,-0.09375,-0.013671875,-0.962890625,0.00041979101741965863,0.1111618839786388,11.308333396911621,-0.04638671875,0,0,0.5245564808137715,0,0,0,0,0.111328125,,
0.027219999998807906,1000,,,,-0.09375,0,-0.982421875,0.0005291009033736773,0.10912539437413216,11.309499740600586,-0.042724609375,0,0,0.48319395864382386,0,0,0,0,0.111328125,,
0.05989000000059605,1000,,,,-0.072265625,-0.017578125,-0.9765625,0.00020829890873898458,0.11187357449671254,11.30840015411377,-0.04296875,0,0,0.48590781912207603,0,0,0,0,0.111328125,,
0.08961500000022352,1000,,,,-0.08203125,-0.01171875,-0.966796875,-0.0002729610989726582,0.1099135261029005,11.308363914489746,-0.047940339893102646,0,0,0.5421268096955352,0,0,0,0,0.111328125,,
0.12980000000074507,1000,,,,-0.087890625,-0.01171875,-0.962890625,0.00021246146847400815,0.10894727893173695,11.309332847595215,-0.0434027761220932,0,0,0.4908564416744099,0,0,0,0,0.111328125,,
0.16298499999940394,1000,,,,-0.0859375,0.00390625,-0.978515625,0.00017799207564187235,0.1105613773688674,11.308570861816406,-0.0481305792927742,0,0,0.5442880665526104,0,0,0,0,0.111328125,,
0.19230499999970196,1000,,,,-0.072265625,-0.02734375,-0.958984375,-0.00022135679565649476,0.11019757948815823,11.307999610900879,-0.039950285106897354,0,0,0.45175780844417446,0,0,0,0,0.111328125,,
0.22715499999932945,1000,,,,-0.08203125,-0.005859375,-0.994140625,0.000005474047496914863,0.1096632331609726,11.30840015411377,-0.03515625,0,0,0.3975609429180622,0,0,0,0,0.111328125,,
0.2634699999988079,1000,,,,-0.09375,0.013671875,-0.986328125,0.00009151923158904537,0.11001015082001686,11.308727264404297,-0.051491476595401764,0,0,0.5823030652588557,0,0,0,0,0.111328125,,
0.29375500000081955,1000,,,,-0.087890625,0.00390625,-0.990234375,0.0004261488843650347,0.10904235386988148,11.308999061584473,-0.0390625,0,0,0.44175777584314346,0,0,0,0,0.111328125,,
0.3385800000000745,1000,,,,-0.09375,0.001953125,-0.974609375,0.00020904018878843637,0.10923249647021294,11.309453964233398,-0.04705255851149559,0,0,0.5321387443851577,0,0,0,0,0.111328125,,
0.36799499999918045,1000,,,,-0.08203125,0.001953125,-0.97265625,0.00033736667652444673,0.10879244655370712,11.309065818786621,-0.0436197929084301,0,0,0.4932991090032779,0,0,0,0,0.111328125,,
0.40464499999955295,1000,,,,-0.08203125,-0.029296875,-0.962890625,0.0003335747693432495,0.11044399434467778,11.309999465942383,-0.0400390625,0,0,0.4528417754918337,0,0,0,0,0.11328125,,
0.4424599999990314,1000,,,,-0.109375,0.001953125,-0.970703125,0.00031703859533329726,0.11046339204767719,11.30966567993164,-0.0406901054084301,0,0,0.46019148865052273,0,0,0,0,0.11328125,,
0.4727099999990314,1000,,,,-0.078125,0.005859375,-0.994140625,0.0003633399026077241,0.10988442227244377,11.31066608428955,-0.0431315116584301,0,0,0.4878461260791447,0,0,0,0,0.11328125,,
0.5192099999990314,1000,,,,-0.072265625,-0.005859375,-0.9765625,0.00013679415495780058,0.11058524250984192,11.309199333190918,-0.0361328125,0,0,0.40863317903131247,0,0,0,0,0.11328125,,
0.552609999999404,1000,,,,-0.09375,-0.005859375,-0.97265625,0.0000958243307230784,0.11007534340023994,11.309749603271484,-0.0482177734375,0,0,0.5453309440053999,0,0,0,0,0.11328125,,
0.584,1000,,,,-0.08203125,-0.01953125,-0.9609375,0.0003583220229513076,0.11017313227057457,11.308333396911621,-0.04638671875,0,0,0.5245564808137715,0,0,0,0,0.11328125,,
0.6169849999994039,1000,,,,-0.087890625,0,-0.97265625,0.0004116940111044283,0.11041760444641113,11.308799743652344,-0.0400390625,0,0,0.45279373973608017,0,0,0,0,0.11328125,,
0.6505800000000745,1000,,,,-0.0625,-0.0234375,-0.98046875,0.000555501778976734,0.10858134919544682,11.310909271240234,-0.03462357819080353,0,0,0.3916241515618708,0,0,0,0,0.11328125,,
0.6915,1000,,,,-0.08203125,-0.015625,-0.962890625,0.00038580630866055673,0.10929885320365429,11.311635971069336,-0.041725851595401764,0,0,0.47198764383004743,0,0,0,0,0.11328125,,
0.724679999999702,1000,,,,-0.08203125,-0.01171875,-0.974609375,0.0005407902784169587,0.11012074537575245,11.310284614562988,-0.0404575876891613,0,0,0.457586831583054,0,0,0,0,0.11328125,,
0.7610449999999255,1000,,,,-0.080078125,-0.00390625,-0.998046875,0.00039572801139598125,0.11165393516421318,11.307636260986328,-0.048828125,0,0,0.552130676805973,0,0,0,0,0.11328125,,
0.791089999999851,1000,,,,-0.0703125,-0.0078125,-0.982421875,-0.00008610219985173429,0.10756155097624287,11.308333396911621,-0.0406901054084301,0,0,0.4601372779140043,0,0,0,0,0.11328125,,
0.8243450000006706,1000,,,,-0.09375,0.017578125,-0.984375,0.00026777215115559634,0.10793562978506088,11.308799743652344,-0.0419921875,0,0,0.47488123923540115,0,0,0,0,0.11328125,,
0.8746099999994039,1000,,,,-0.087890625,0,-0.978515625,0.0002747857745110185,0.1104339025914669,11.31054401397705,-0.04438920319080353,0,0,0.5020660364349538,0,0,0,0,0.11328125,,
0.9153450000006705,1000,,,,-0.078125,-0.017578125,-0.96875,0.0002116403613494709,0.11086929589509964,11.310665130615234,-0.0363498255610466,0,0,0.41114070447727613,0,0,0,0,0.11328125,,
0.9600399999991059,1000,,,,-0.0859375,-0.009765625,-0.970703125,0.0003523918159666279,0.11148862540721893,11.308307647705078,-0.04056490212678909,0,0,0.4587203929487771,0,0,0,0,0.111328125,,
1.0574350000005215,1000,,,,-0.08203125,-0.01953125,-0.966796875,0.00033739520110971584,0.11082427954534069,11.308266639709473,-0.048828125,0,0,0.5521614570170641,0,0,0,0,0.111328125,,
1.087210000000894,1000,,,,-0.083984375,-0.00390625,-0.984375,0.00038507114281210547,0.10904972441494465,11.308357238769531,-0.03705193102359772,0,0,0.4189964724010906,0,0,0,0,0.111328125,,
1.11760000000149,1000,,,,-0.0703125,-0.01171875,-0.984375,0.0005788805311514804,0.11000782251358032,11.30888843536377,-0.0390625,0,0,0.44175345450639725,0,0,0,0,0.111328125,,
1.1671350000016392,1000,,,,-0.11328125,0.017578125,-0.974609375,0.00044014763154881075,0.1083818860934116,11.3101806640625,-0.048828125,0,0,0.5522549152374268,0,0,0,0,0.111328125,,
1.1979749999996274,1000,,,,-0.068359375,-0.0234375,-0.994140625,0.0003464045681641437,0.10947172995656729,11.308749198913574,-0.0445556640625,0,0,0.5038688302738592,0,0,0,0,0.11328125,,
1.2249199999999254,1000,,,,-0.09375,-0.001953125,-0.97265625,0.00045708296599239104,0.11078547686338425,11.309453964233398,-0.03462357819080353,0,0,0.391573763625928,0,0,0,0,0.11328125,,
1.2595150000005961,1000,,,,-0.09375,-0.001953125,-0.96875,-0.000008667230733137058,0.11149793863296509,11.308999061584473,-0.0439453125,0,0,0.4969774978235364,0,0,0,0,0.115234375,,
1.292570000000298,1000,,,,-0.080078125,-0.00390625,-0.9765625,0.0003260479540349915,0.1103260219679214,11.309998512268066,-0.0423177070915699,0,0,0.4786132042482514,0,0,0,0,0.115234375,,
1.3281299999989569,1000,,,,-0.080078125,-0.015625,-0.962890625,0.000263780663757585,0.10730233043432236,11.3101806640625,-0.04083806648850441,0,0,0.46188590995598133,0,0,0,0,0.115234375,,
1.3658949999995529,1000,,,,-0.087890625,-0.01171875,-0.970703125,-0.000220786571238588,0.11191548401257023,11.309666633605957,-0.03662109375,0,0,0.41417236207053065,0,0,0,0,0.11328125,,
