Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1000,,,,-0.0859375,-0.0234375,-0.9609375,0.0004878744831625372,0.08430797606706619,11.325332641601562,-0.0423177070915699,0,0,0.4792621094418905,0,0,0,0,0.091796875,,
0,1000,,,,-0.0625,-0.029296875,-0.9765625,0.0002584206477798777,0.08634757250547409,11.328801155090332,-0.0361328125,0,0,0.4093414479866624,0,0,0,0,0.091796875,,
0.029845000000670554,1000,,,,-0.080078125,-0.029296875,-0.955078125,0.0004436259436994535,0.08719119796296582,11.32800006866455,-0.0439453125,0,0,0.49781250301748514,0,0,0,0,0.091796875,,
0.06557000000029803,1000,,,,-0.08203125,-0.017578125,-0.96484375,0.0001317192678945139,0.08489548781653866,11.327600479125977,-0.0400390625,0,0,0.4535465035587549,0,0,0,0,0.091796875,,
0.09841500000096857,1000,,,,-0.0859375,-0.025390625,-0.94921875,0.00007874646523322217,0.08608758071204647,11.327667236328125,-0.048828125,0,0,0.5531087517738342,0,0,0,0,0.091796875,,
0.13960000000149012,1000,,,,-0.08203125,-0.017578125,-0.96484375,0.000378849703805479,0.08608447387814522,11.329455375671387,-0.039950285106897354,0,0,0.45261497236394277,0,0,0,0,0.091796875,,
0.17551500000059606,1000,,,,-0.0703125,-0.033203125,-0.958984375,0.0005614319964023307,0.08462287951260805,11.325715065002441,-0.0369698666036129,0,0,0.41871017514366926,0,0,0,0,0.08984375,,
0.21028500000201167,1000,,,,-0.0703125,-0.04296875,-0.951171875,0.0005881179612443234,0.08626142516732216,11.328667640686035,-0.0455729179084301,0,0,0.5162804404008732,0,0,0,0,0.08984375,,
0.30259000000171365,1000,,,,-0.080078125,-0.03125,-0.953125,0.00043666932775090155,0.08758002513786778,11.328365325927734,-0.05326704680919647,0,0,0.6034285660878709,0,0,0,0,0.08984375,,
0.3320550000015646,1000,,,,-0.072265625,-0.025390625,-0.966796875,0.0001416654190812072,0.0859956635395065,11.328251838684082,-0.04486083984375,0,0,0.5081948914448731,0,0,0,0,0.087890625,,
0.3678950000014156,1000,,,,-0.0703125,-0.02734375,-0.962890625,-0.00010668689372476882,0.08528819307684898,11.328401565551758,-0.0361328125,0,0,0.4093270096927881,0,0,0,0,0.087890625,,
0.39850500000081956,1000,,,,-0.080078125,-0.015625,-0.970703125,-0.000015965983002979827,0.0863002278492786,11.329334259033203,-0.0423177070915699,0,0,0.4794314487162552,0,0,0,0,0.087890625,,
0.45733500000089405,1000,,,,-0.080078125,-0.01953125,-0.962890625,0.0005450098539115861,0.08612754754722118,11.328800201416016,-0.0478515625,0,0,0.5421007908880711,0,0,0,0,0.087890625,,
